ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
14,064,0000,140640001013,2,14-064-0000-03,00011,6,01,14064000101301,02,1,1,46,12,2019,0101,014,221,1,,,,,,1
14,064,0000,140640001013,2,14-064-0000-03,00011,6,01,14064000101302,03,1,1,23,06,2019,0101,014,221,1,,,,,,1
14,064,0000,140640001014,2,14-064-0000-03,00011,6,01,14064000101401,01,1,1,29,03,2017,0101,014,221,1,,,,,,1
14,064,0000,140640001059,2,14-064-0000-03,00017,6,01,14064000105901,01,1,1,999,99,9999,9999,999,999,9,,,,,,1
14,064,0000,140640001060,2,14-064-0000-03,00017,6,01,14064000106001,01,1,1,24,03,2017,0101,014,221,1,,,,,,1
14,064,0000,140640001068,2,14-064-0000-04,00001,6,01,14064000106801,01,1,1,23,04,2016,0101,014,221,3,12,2017,0301,3,,2
14,064,0000,140640001069,2,14-064-0000-04,00001,6,01,14064000106901,01,1,1,18,01,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001070,2,14-064-0000-04,00001,6,01,14064000107001,01,1,1,21,11,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001072,2,14-064-0000-04,00001,6,01,14064000107201,01,1,1,41,08,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001078,2,14-064-0000-04,00001,6,01,14064000107801,01,1,1,34,02,2020,0101,014,221,1,,,,,,2
14,064,0000,140640001079,2,14-064-0000-04,00001,6,02,14064000107901,01,1,1,26,01,2016,0101,014,221,1,,,,,,2
14,064,0000,140640001080,2,14-064-0000-04,00001,6,01,14064000108001,01,1,1,16,04,2016,0101,014,221,3,09,2019,0301,1,01,2
14,064,0000,140640001082,2,14-064-0000-04,00001,6,01,14064000108201,01,1,1,30,02,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001084,2,14-064-0000-04,00001,6,01,14064000108401,01,1,1,25,02,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001100,2,14-064-0000-04,00001,6,01,14064000110001,01,1,3,32,08,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001100,2,14-064-0000-04,00001,6,01,14064000110002,02,1,1,19,11,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001103,2,14-064-0000-04,00001,6,01,14064000110301,01,1,1,23,01,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001103,2,14-064-0000-04,00001,6,01,14064000110302,02,1,1,35,01,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001104,2,14-064-0000-04,00001,6,01,14064000110401,01,1,1,24,06,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001109,2,14-064-0000-04,00001,6,01,14064000110901,01,1,1,20,09,2019,0101,014,221,3,12,2019,0301,3,,2
14,064,0000,140640001110,2,14-064-0000-04,00001,6,01,14064000111001,01,1,1,20,10,2019,0101,014,221,3,12,2019,0301,1,01,2
14,064,0000,140640001112,2,14-064-0000-04,00001,6,01,14064000111201,01,1,1,29,10,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001118,2,14-064-0000-04,00001,6,01,14064000111801,01,1,1,19,01,2016,0101,014,221,1,,,,,,2
14,064,0000,140640001119,2,14-064-0000-04,00001,6,01,14064000111901,01,1,1,35,02,2020,0101,014,221,1,,,,,,2
14,064,0000,140640001122,2,14-064-0000-04,00001,6,01,14064000112201,01,1,1,36,01,2018,0101,014,221,3,09,2018,0301,1,01,2
14,064,0000,140640001123,2,14-064-0000-04,00001,6,01,14064000112301,01,1,1,38,10,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001123,2,14-064-0000-04,00001,6,01,14064000112302,02,1,1,16,12,2016,0101,014,221,1,,,,,,2
14,064,0000,140640001126,2,14-064-0000-04,00001,6,01,14064000112601,01,1,1,34,02,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001127,2,14-064-0000-04,00001,6,01,14064000112701,01,1,1,43,08,2016,0101,014,221,3,12,2018,0301,1,01,2
14,064,0000,140640001131,2,14-064-0000-04,00001,6,02,14064000113101,01,1,1,21,08,2018,0101,014,221,3,02,2020,0301,1,01,2
14,064,0000,140640001132,2,14-064-0000-04,00001,6,01,14064000113201,01,1,1,26,01,2019,0101,014,221,3,05,2019,0801,1,01,2
14,064,0000,140640001133,2,14-064-0000-04,00001,6,01,14064000113301,01,1,1,19,01,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001136,2,14-064-0000-04,00001,6,01,14064000113601,01,1,1,32,01,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001138,2,14-064-0000-04,00001,6,01,14064000113801,01,1,1,18,09,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001140,2,14-064-0000-04,00001,6,01,14064000114001,01,1,1,25,10,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001141,2,14-064-0000-04,00001,6,01,14064000114101,01,1,1,33,12,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001144,2,14-064-0000-04,00001,6,02,14064000114401,01,1,1,24,01,2020,0101,014,221,1,,,,,,2
14,064,0000,140640001146,2,14-064-0000-04,00001,6,01,14064000114601,01,1,1,20,12,2016,0101,014,221,1,,,,,,2
14,064,0000,140640001147,2,14-064-0000-04,00001,6,01,14064000114701,01,1,1,35,12,2016,0101,014,221,3,12,2019,0301,1,01,2
14,064,0000,140640001152,2,14-064-0000-04,00001,6,01,14064000115201,01,1,1,32,07,2016,0101,014,221,1,,,,,,2
14,064,0000,140640001155,2,14-064-0000-04,00002,5,02,14064000115501,01,1,1,20,03,2020,0101,014,221,1,,,,,,2
14,064,0000,140640001155,2,14-064-0000-04,00002,5,02,14064000115502,02,1,1,22,02,2016,0101,014,221,1,,,,,,2
14,064,0000,140640001157,2,14-064-0000-04,00003,6,01,14064000115701,01,1,1,22,05,2015,0101,014,221,3,12,2016,0301,1,03,2
14,064,0000,140640001158,2,14-064-0000-04,00003,6,01,14064000115801,01,1,1,21,06,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001159,2,14-064-0000-04,00003,6,01,14064000115901,01,1,1,35,01,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001160,2,14-064-0000-04,00003,6,01,14064000116001,01,1,1,17,01,2016,0101,014,221,3,11,2019,0301,1,01,2
14,064,0000,140640001161,2,14-064-0000-04,00003,6,01,14064000116101,01,1,1,42,03,2017,0101,014,221,1,,,,,,2
14,064,0000,140640001166,2,14-064-0000-04,00003,6,01,14064000116601,01,1,1,19,12,2015,0101,014,221,3,99,9999,9999,9,,2
14,064,0000,140640001171,2,14-064-0000-04,00004,5,01,14064000117101,01,1,1,38,08,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001173,2,14-064-0000-04,00004,5,01,14064000117301,01,1,1,18,12,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001174,2,14-064-0000-04,00004,5,01,14064000117401,01,1,1,21,01,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001176,2,14-064-0000-04,00004,5,01,14064000117601,01,1,1,28,06,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001177,2,14-064-0000-04,00004,5,01,14064000117701,01,1,1,18,01,2020,0101,014,221,1,,,,,,2
14,064,0000,140640001180,2,14-064-0000-04,00004,5,01,14064000118001,01,1,1,31,05,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001182,2,14-064-0000-04,00004,5,01,14064000118201,01,1,1,42,03,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001182,2,14-064-0000-04,00004,5,01,14064000118202,02,1,1,15,11,2016,0101,014,221,3,06,2018,0301,1,04,2
14,064,0000,140640001184,2,14-064-0000-04,00004,5,01,14064000118401,01,1,1,22,99,9999,9999,999,999,9,,,,,,2
14,064,0000,140640001185,2,14-064-0000-04,00004,5,02,14064000118501,01,1,1,25,01,2016,0101,014,221,1,,,,,,2
14,064,0000,140640001186,2,14-064-0000-04,00004,5,02,14064000118601,01,1,1,17,02,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001187,2,14-064-0000-04,00004,5,01,14064000118701,01,1,1,23,04,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001188,2,14-064-0000-04,00005,6,01,14064000118801,01,1,1,39,02,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001192,2,14-064-0000-04,00005,6,01,14064000119201,01,1,1,29,10,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001196,2,14-064-0000-04,00005,6,01,14064000119601,01,1,1,25,02,2019,0101,014,221,3,08,2019,0801,1,05,2
14,064,0000,140640001197,2,14-064-0000-04,00005,6,01,14064000119701,01,1,1,18,12,2015,0101,014,221,1,,,,,,2
14,064,0000,140640001202,2,14-064-0000-04,00006,6,01,14064000120201,01,1,1,35,01,2016,0101,014,221,3,04,2019,0403,1,01,2
14,064,0000,140640001207,2,14-064-0000-04,00006,6,01,14064000120701,01,1,1,27,05,2015,0101,014,221,3,11,2019,0301,3,,2
14,064,0000,140640001210,2,14-064-0000-04,00006,6,01,14064000121001,01,1,1,26,11,2017,0101,014,221,3,10,2019,0301,1,02,2
14,064,0000,140640001211,2,14-064-0000-04,00006,6,01,14064000121101,01,1,1,25,12,2016,0101,014,221,3,09,2019,0301,1,01,2
14,064,0000,140640001218,2,14-064-0000-04,00006,6,02,14064000121801,01,1,1,22,03,2020,0101,014,221,1,,,,,,2
14,064,0000,140640001224,2,14-064-0000-04,00006,6,01,14064000122401,01,1,1,19,10,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001224,2,14-064-0000-04,00006,6,01,14064000122402,02,1,1,20,10,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001228,2,14-064-0000-04,00006,6,01,14064000122801,01,1,1,25,06,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001234,2,14-064-0000-04,00006,6,01,14064000123401,01,1,1,35,04,2018,0101,014,221,3,02,2019,0801,1,01,2
14,064,0000,140640001235,2,14-064-0000-04,00006,6,01,14064000123501,01,1,1,30,03,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001236,2,14-064-0000-04,00006,6,02,14064000123601,01,1,1,19,01,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001241,2,14-064-0000-04,00006,6,02,14064000124101,01,1,1,20,01,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001243,2,14-064-0000-04,00006,6,01,14064000124301,01,1,1,39,11,2016,0101,014,221,3,08,2019,0301,1,02,2
14,064,0000,140640001245,2,14-064-0000-04,00007,6,02,14064000124501,01,1,1,17,02,2016,0101,014,221,1,,,,,,2
14,064,0000,140640001246,2,14-064-0000-04,00007,6,01,14064000124601,01,1,1,29,08,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001248,2,14-064-0000-04,00007,6,01,14064000124801,01,1,1,22,01,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001255,2,14-064-0000-04,00008,5,01,14064000125501,01,1,1,26,12,2019,0401,014,221,1,,,,,,2
14,064,0000,140640001260,2,14-064-0000-04,00008,5,01,14064000126001,01,1,1,41,03,2015,0101,014,221,3,11,2017,0301,1,01,2
14,064,0000,140640001265,2,14-064-0000-04,00008,5,01,14064000126501,01,1,1,52,07,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001266,2,14-064-0000-04,00008,5,02,14064000126601,01,1,1,35,12,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001267,2,14-064-0000-04,00008,5,01,14064000126701,01,1,1,32,10,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001270,2,14-064-0000-04,00008,5,01,14064000127001,01,1,1,32,04,2015,0101,014,221,3,10,2018,0301,1,01,2
14,064,0000,140640001274,2,14-064-0000-04,00008,5,02,14064000127401,01,1,1,18,07,2017,0101,014,221,1,,,,,,2
14,064,0000,140640001274,2,14-064-0000-04,00008,5,02,14064000127402,02,1,1,16,02,2020,0101,014,221,1,,,,,,2
14,064,0000,140640001279,2,14-064-0000-04,00008,5,01,14064000127901,01,1,1,33,10,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001280,2,14-064-0000-04,00008,5,01,14064000128001,01,1,1,33,10,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001281,2,14-064-0000-04,00008,5,01,14064000128101,01,1,1,23,02,2016,0101,014,221,3,09,2018,0301,1,01,2
14,064,0000,140640001282,2,14-064-0000-04,00008,5,01,14064000128201,01,1,1,19,11,2016,0101,014,221,3,11,2017,0301,1,03,2
14,064,0000,140640001284,2,14-064-0000-04,00008,5,01,14064000128401,01,1,1,21,07,2017,0101,014,221,1,,,,,,2
14,064,0000,140640001286,2,14-064-0000-04,00008,5,01,14064000128601,01,1,1,19,08,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001289,2,14-064-0000-04,00008,5,01,14064000128901,01,1,1,31,01,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001299,2,14-064-0000-04,00008,5,01,14064000129901,01,1,1,30,04,2016,0101,014,221,3,02,2020,0301,1,01,2
14,064,0000,140640001301,2,14-064-0000-04,00008,5,01,14064000130101,01,1,1,45,02,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001301,2,14-064-0000-04,00008,5,01,14064000130102,02,1,1,22,02,2017,0101,014,221,1,,,,,,2
14,064,0000,140640001303,2,14-064-0000-04,00008,5,01,14064000130301,01,1,1,53,04,2019,0101,014,221,3,10,2019,0301,1,01,2
14,064,0000,140640001304,2,14-064-0000-04,00008,5,01,14064000130401,01,1,1,34,01,2018,0101,014,221,3,07,2019,0301,1,02,2
14,064,0000,140640001310,2,14-064-0000-04,00008,5,01,14064000131001,01,1,1,34,06,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001315,2,14-064-0000-04,00008,5,01,14064000131501,01,1,1,29,12,2018,0101,014,221,3,06,2019,0301,1,01,2
14,064,0000,140640001317,2,14-064-0000-04,00009,6,01,14064000131701,01,1,1,29,05,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001319,2,14-064-0000-04,00009,6,01,14064000131901,01,1,1,40,02,2017,0101,014,221,3,05,2019,0301,1,01,2
14,064,0000,140640001320,2,14-064-0000-04,00009,6,01,14064000132001,01,1,1,33,05,2017,0101,014,221,3,12,2018,0301,1,01,2
14,064,0000,140640001321,2,14-064-0000-04,00009,6,01,14064000132101,01,1,1,23,09,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001323,2,14-064-0000-04,00009,6,01,14064000132301,01,1,1,15,99,9999,9999,999,999,9,,,,,,2
14,064,0000,140640001324,2,14-064-0000-04,00009,6,01,14064000132401,01,1,1,29,04,2019,0101,014,221,1,,,,,,2
14,064,0000,140640001327,2,14-064-0000-04,00010,5,01,14064000132701,01,1,1,38,01,2018,0101,014,221,1,,,,,,2
14,064,0000,140640001327,2,14-064-0000-04,00010,5,01,14064000132702,02,1,1,15,01,2020,0101,014,221,1,,,,,,2
14,064,0000,140640001328,2,14-064-0000-04,00010,5,01,14064000132801,01,1,1,999,99,9999,9999,999,999,9,,,,,,2
14,064,0000,140640001334,2,14-064-0000-03,00021,6,01,14064000133401,01,1,3,23,04,2018,0401,014,221,9,,,,,,1
14,064,0000,140640001338,2,14-064-0000-03,00021,6,01,14064000133801,01,1,1,36,05,2019,0101,014,221,1,,,,,,1
14,064,0000,140640001340,2,14-064-0000-03,00021,6,01,14064000134001,01,1,1,27,07,2017,0101,014,221,3,11,2019,0301,1,01,1
14,064,0000,140640001342,2,14-064-0000-03,00021,6,01,14064000134201,01,1,3,57,02,2020,0301,014,221,1,,,,,,1
14,064,0000,140640001342,2,14-064-0000-03,00021,6,01,14064000134202,02,1,1,58,12,2016,0101,014,221,1,,,,,,1
14,064,0000,140640001342,2,14-064-0000-03,00021,6,01,14064000134203,03,1,1,33,07,2019,0101,014,221,1,,,,,,1
14,064,0000,140640001349,2,14-064-0000-03,00021,6,01,14064000134901,01,1,1,55,02,2019,0101,014,221,1,,,,,,1
14,064,0000,140640001362,2,14-064-0000-03,00023,6,02,14064000136201,01,1,1,33,04,9999,9999,999,999,9,,,,,,1
14,064,0000,140640001384,2,14-064-0000-03,00024,6,01,14064000138401,01,1,1,24,01,2020,0102,014,221,1,,,,,,1
14,064,0000,140640001482,2,14-064-0000-03,00027,5,01,14064000148201,01,1,1,32,06,2016,0101,014,221,3,12,2018,0301,1,01,1
14,064,0000,140640001527,2,14-064-0000-03,00028,6,01,14064000152701,01,1,3,999,99,9999,9999,999,999,9,,,,,,1
14,064,0000,140640001606,2,14-064-0000-03,00030,6,01,14064000160601,01,1,1,31,03,2020,0102,014,221,1,,,,,,1
14,064,0000,140640001610,2,14-064-0000-03,00030,6,01,14064000161001,01,1,1,38,03,2015,0101,014,221,1,,,,,,1
14,064,0000,140640001612,2,14-064-0000-03,00030,6,01,14064000161201,01,1,1,78,01,2020,0301,014,221,1,,,,,,1
14,064,0000,140640001623,2,14-064-0000-03,00032,6,01,14064000162301,01,1,1,41,09,2018,0101,014,221,1,,,,,,1
14,064,0000,140640001627,2,14-064-0000-03,00032,6,01,14064000162701,01,1,3,65,01,2020,0301,014,221,3,03,2020,0301,1,01,1
14,064,0000,140640001628,2,14-064-0000-03,00032,6,01,14064000162801,01,1,1,29,10,2018,0101,014,221,1,,,,,,1
14,064,0000,140640001629,2,14-064-0000-03,00032,6,01,14064000162901,02,1,1,22,10,2018,0101,014,221,1,,,,,,1
14,064,0000,140640001678,2,14-064-0000-03,00044,6,01,14064000167801,01,1,1,25,08,2015,0101,014,221,3,09,2019,0801,1,02,1
14,065,0000,140650000062,2,14-065-0000-05,00003,3,01,14065000006201,01,1,1,40,04,2016,0101,014,221,3,02,2020,0301,1,01,2
14,065,0000,140650000066,2,14-065-0000-05,00003,3,01,14065000006601,01,1,1,32,06,2018,0101,014,221,1,,,,,,2
14,065,0000,140650000159,2,14-065-0000-05,00009,2,01,14065000015901,01,1,1,22,09,2019,0102,014,221,3,02,2020,0103,1,04,2
14,065,0000,140650000160,2,14-065-0000-05,00009,2,01,14065000016001,01,1,3,68,05,2019,0301,014,221,3,10,2019,0301,1,01,2
14,065,0000,140650000163,2,14-065-0000-05,00009,2,01,14065000016301,01,1,1,84,02,2017,0301,014,221,3,08,2017,0301,1,01,2
14,065,0000,140650000163,2,14-065-0000-05,00009,2,01,14065000016302,02,1,3,81,02,2017,0301,014,221,3,08,2017,0301,1,02,2
14,065,0000,140650000163,2,14-065-0000-05,00009,2,01,14065000016303,03,1,3,43,02,2017,0301,014,221,1,,,,,,2
14,065,0000,140650000166,2,14-065-0000-05,00009,2,01,14065000016601,01,1,1,24,05,2019,0102,014,221,3,10,2019,0103,1,04,2
14,065,0000,140650000174,2,14-065-0000-05,00009,2,01,14065000017401,01,1,1,18,10,2016,0809,014,221,1,,,,,,2
14,065,0000,140650000179,2,14-065-0000-05,00009,2,01,14065000017901,01,1,1,76,08,2017,0301,014,221,3,08,2017,0701,1,01,2
14,065,0000,140650000181,2,14-065-0000-05,00009,2,01,14065000018101,01,1,1,22,04,2019,0102,014,221,3,11,2019,0103,1,01,2
14,065,0000,140650000194,2,14-065-0000-05,00009,2,01,14065000019401,01,1,1,28,06,2019,0102,014,221,3,11,2019,0103,1,01,2
14,065,0000,140650000197,2,14-065-0000-05,00010,4,01,14065000019701,02,1,3,62,11,2019,0301,014,221,3,01,2020,0301,1,02,2
14,065,0000,140650000197,2,14-065-0000-05,00010,4,01,14065000019702,01,1,1,62,11,2019,0301,014,221,3,01,2020,0301,1,01,2
14,065,0000,140650000198,2,14-065-0000-05,00010,4,01,14065000019801,01,1,1,69,05,2019,0301,014,221,3,05,2019,0301,1,01,2
14,065,0000,140650000198,2,14-065-0000-05,00010,4,01,14065000019802,02,1,3,61,05,2019,0301,014,221,3,05,2019,0301,1,99,2
14,065,0000,140650000205,2,14-065-0000-05,00010,4,01,14065000020501,01,1,1,26,06,2019,0102,014,221,3,10,2019,0103,1,01,2
14,065,0000,140650000223,2,14-065-0000-05,00013,3,01,14065000022301,01,1,3,53,05,2017,0301,014,221,3,06,2017,0301,1,99,2
14,065,0000,140650000228,2,14-065-0000-05,00015,3,01,14065000022801,01,1,1,27,02,2020,0102,014,221,1,,,,,,2
14,065,0000,140650000265,2,14-065-0000-05,00019,3,07,14065000026501,01,1,1,28,10,2015,0101,014,221,1,,,,,,2
14,065,0000,140650000274,2,14-065-0000-05,00019,3,01,14065000027401,01,1,1,36,04,2018,0809,014,221,1,,,,,,2
14,065,0000,140650000286,2,14-065-0000-05,00019,3,01,14065000028601,01,1,3,23,01,2017,0501,014,415,3,07,2017,0501,3,,2
14,065,0000,140650000433,2,14-065-0000-05,00027,3,01,14065000043301,01,1,1,38,05,2017,0101,014,221,3,02,2018,0301,3,,2
14,065,0000,140650000441,2,14-065-0000-05,00027,3,01,14065000044101,01,1,1,34,12,2019,0101,014,221,1,,,,,,2
14,065,0000,140650000443,2,14-065-0000-05,00027,3,01,14065000044301,01,1,1,24,05,2019,0101,014,221,1,,,,,,2
14,065,0000,140650000452,2,14-065-0000-05,00027,3,01,14065000045201,01,1,1,22,06,2019,0102,014,221,3,12,2019,0301,1,01,2
14,065,0000,140650000476,2,14-065-0000-05,00027,3,01,14065000047601,01,1,1,20,05,2019,0101,014,221,1,,,,,,2
14,065,0000,140650000497,2,14-065-0000-05,00028,3,01,14065000049701,01,1,3,49,11,2019,0301,014,221,3,12,2019,0301,1,02,2
14,065,0000,140650000506,2,14-065-0000-05,00028,3,01,14065000050601,01,1,1,48,02,2020,0102,014,221,1,,,,,,2
14,065,0000,140650000507,2,14-065-0000-05,00028,3,01,14065000050701,01,1,1,28,01,2020,0102,014,221,1,,,,,,2
14,065,0000,140650000522,2,14-065-0000-05,00030,3,01,14065000052201,01,1,3,59,12,2019,0301,014,221,3,12,2019,0301,1,02,2
14,065,0000,140650000524,2,14-065-0000-05,00030,3,01,14065000052401,01,1,1,45,02,2020,0102,014,221,1,,,,,,2
14,065,0000,140650000528,2,14-065-0000-05,00031,3,01,14065000052801,01,1,1,20,99,9999,9999,999,999,9,,,,,,2
14,065,0000,140650000568,2,14-065-0000-05,00034,3,01,14065000056801,01,1,3,29,12,2016,0101,014,221,1,,,,,,2
14,065,0000,140650000585,2,14-065-0000-05,00035,3,01,14065000058501,01,1,3,26,02,2019,0101,014,221,3,12,2019,0301,3,,2
14,065,0000,140650000599,2,14-065-0000-05,00035,3,01,14065000059901,01,1,1,33,06,2018,0101,014,221,1,,,,,,2
14,065,0000,140650000708,2,14-065-0000-05,00040,3,01,14065000070801,01,1,1,29,02,2019,0101,014,221,3,02,2020,0301,1,01,2
14,065,0000,140650000711,2,14-065-0000-05,00040,3,01,14065000071101,01,1,3,15,08,2019,0601,014,221,1,,,,,,2
14,065,0000,140650000717,2,14-065-0000-05,00040,3,01,14065000071701,01,1,1,23,08,2019,0101,014,221,3,11,2019,0301,1,01,2
14,065,0000,140650000740,2,14-065-0000-03,00003,3,01,14065000074001,01,1,1,24,11,2019,0101,014,221,1,,,,,,1
14,065,0000,140650000778,2,14-065-0000-03,00003,3,02,14065000077801,01,1,1,41,03,2019,0101,014,221,1,,,,,,1
14,065,0000,140650000809,2,14-065-0000-03,00006,3,01,14065000080901,01,1,3,25,12,2017,0401,014,221,1,,,,,,1
14,065,0000,140650000833,2,14-065-0000-03,00006,3,01,14065000083301,01,1,1,30,04,2017,0101,014,221,3,09,2019,0301,1,03,1
14,065,0000,140650000910,2,14-065-0000-03,00010,3,01,14065000091001,01,1,1,21,02,2017,0101,014,221,1,,,,,,1
14,065,0000,140650000941,2,14-065-0000-03,00011,3,01,14065000094101,01,1,1,24,10,2019,0101,014,221,1,,,,,,1
14,065,0000,140650000947,2,14-065-0000-03,00011,3,01,14065000094701,01,1,3,52,11,2015,0101,014,221,1,,,,,,1
14,065,0000,140650000958,2,14-065-0000-03,00011,3,01,14065000095801,01,1,3,19,11,2019,0401,014,221,1,,,,,,1
14,065,0000,140650000982,2,14-065-0000-03,00011,3,01,14065000098201,01,1,1,22,08,2019,0101,014,221,3,11,2019,0301,1,03,1
14,065,0000,140650001042,2,14-065-0000-03,00013,3,01,14065000104201,01,1,1,18,99,9999,9999,999,999,9,,,,,,1
14,065,0000,140650001075,2,14-065-0000-03,00013,3,01,14065000107501,01,1,1,82,07,2017,0301,014,221,1,,,,,,1
14,065,0000,140650001084,2,14-065-0000-03,00013,3,01,14065000108401,01,1,1,27,12,2015,0101,014,221,1,,,,,,1
14,065,0000,140650001090,2,14-065-0000-03,00014,3,01,14065000109001,01,1,1,68,12,2019,0301,014,221,3,01,2020,0301,1,01,1
14,065,0000,140650001113,2,14-065-0000-03,00018,3,01,14065000111301,01,1,1,16,08,2019,0501,014,221,1,,,,,,1
14,065,0000,140650001115,2,14-065-0000-03,00018,3,01,14065000111501,01,1,3,87,01,2018,0301,014,221,1,,,,,,1
14,065,0000,140650001135,2,14-065-0000-03,00025,3,01,14065000113501,01,1,3,50,10,2019,0301,014,221,1,,,,,,1
14,065,0000,140650001145,2,14-065-0000-03,00028,2,01,14065000114501,01,1,1,22,08,2015,0101,014,221,1,,,,,,1
14,065,0000,140650001146,2,14-065-0000-03,00028,2,01,14065000114601,01,1,1,32,09,2018,0101,014,221,1,,,,,,1
14,065,0000,140650001153,2,14-065-0000-03,00028,2,01,14065000115301,01,1,1,21,08,2019,0101,014,221,1,,,,,,1
14,065,0000,140650001155,2,14-065-0000-03,00028,2,02,14065000115501,01,1,1,33,08,2015,0101,014,221,3,11,2015,0101,1,01,1
14,065,0000,140650001160,2,14-065-0000-03,00028,2,01,14065000116001,01,1,1,40,02,2020,0101,014,221,1,,,,,,1
14,065,0000,140650001171,2,14-065-0000-03,00028,2,01,14065000117101,01,1,1,40,12,2019,0101,014,221,1,,,,,,1
14,065,0000,140650001183,2,14-065-0000-03,00031,3,01,14065000118301,01,1,1,27,99,9999,0102,014,221,1,,,,,,1
14,065,0000,140650001184,2,14-065-0000-03,00031,3,01,14065000118401,01,1,1,49,04,2019,0102,014,221,3,09,2019,0103,1,01,1
14,065,0000,140650001185,2,14-065-0000-03,00031,3,01,14065000118501,01,1,3,55,10,2019,0301,014,221,3,12,2019,0301,1,02,1
14,065,0000,140650001186,2,14-065-0000-03,00031,3,01,14065000118601,01,1,1,35,05,2019,0102,014,221,3,11,2019,0103,1,01,1
14,065,0000,140650001190,2,14-065-0000-03,00031,3,01,14065000119001,01,1,1,40,02,2019,0102,014,221,3,11,2019,0103,1,01,1
14,065,0000,140650001215,2,14-065-0000-03,00044,3,01,14065000121501,01,1,1,17,09,2017,0101,014,221,3,11,2018,0101,1,04,1
14,065,0000,140650001219,2,14-065-0000-03,00045,3,01,14065000121901,01,1,3,18,02,2016,0501,014,221,1,,,,,,1
14,066,0000,140660000089,2,14-066-0000-05,00006,7,01,14066000008901,01,1,1,34,03,2020,0101,014,221,1,,,,,,2
14,066,0000,140660000102,2,14-066-0000-05,00008,8,01,14066000010201,01,1,3,24,12,2019,0401,014,221,1,,,,,,2
14,066,0000,140660000145,2,14-066-0000-05,00010,8,01,14066000014501,02,1,3,999,99,9999,9999,999,999,9,,,,,,2
14,066,0000,140660000204,2,14-066-0000-05,00014,7,01,14066000020401,02,1,1,18,05,2018,0501,014,221,1,,,,,,2
14,066,0000,140660000204,2,14-066-0000-05,00014,7,01,14066000020402,01,1,3,17,06,2016,0501,014,221,1,,,,,,2
14,066,0000,140660000205,2,14-066-0000-05,00014,7,01,14066000020501,01,1,3,19,05,2017,0401,014,221,1,,,,,,2
14,066,0000,140660000224,2,14-066-0000-05,00015,8,01,14066000022401,01,1,3,21,03,2019,0101,014,221,1,,,,,,2
